"FailureType","Displacement:0","Displacement:1","Displacement:2","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,-2.33847332,1.922348929e-06,0,1.922348929e-06,2.346198082,0,0,0,0.001545684994,-0.001404006383,2.306821179e-09,0,2.306821179e-09,0.001406792901,0,0,0,0,-1.726645535e-15,-4.291760765e-17,0,-4.291760765e-17,1.715251777e-15,0,0,0,1.148886373e-17,1,0.1326000094,0.2326000035,0,0
0,0,0,0,-2.262075186,1.567463528e-06,0,1.567463528e-06,2.269526005,0,0,0,0.001489688293,-0.001358135021,1.880947398e-09,0,1.880947398e-09,0.001360818744,0,0,0,0,-1.670322502e-15,-4.150247036e-17,0,-4.150247036e-17,1.659262687e-15,0,0,0,1.139218369e-17,1,0.136500001,0.236499995,0,0
0,0,0,0,-2.192432165,-4.850655841e-06,0,-4.850655841e-06,2.194973707,0,0,0,0.0005077655078,-0.001315763686,-5.820793181e-09,0,-5.820793181e-09,0.001316678943,0,0,0,0,-1.612289522e-15,-4.018490069e-17,0,-4.018490069e-17,1.610899859e-15,0,0,0,2.007341113e-18,1,0.1403999925,0.2404000014,0,0
0,0,0,0,-2.12116313,-4.496294537e-07,0,-4.496294537e-07,2.126901865,0,0,0,0.001147011761,-0.001273387112,-5.395614511e-10,0,-5.395614511e-10,0.001275450923,0,0,0,0,-1.564464983e-15,-3.891172083e-17,0,-3.891172083e-17,1.556488368e-15,0,0,0,8.187689302e-18,1,0.144299984,0.2442999929,0,0
0,0,0,0,-2.051555872,3.703972652e-06,0,3.703972652e-06,2.060448647,0,0,0,0.001778796781,-0.001231998322,4.444767665e-09,0,4.444767665e-09,0.001235202304,0,0,0,0,-1.517898076e-15,-3.764748115e-17,0,-3.764748115e-17,1.502870759e-15,0,0,0,1.468315898e-17,1,0.1482000053,0.2481999993,0,0
0,0,0,0,-1.992555141,-1.696135882e-06,0,-1.696135882e-06,1.997216821,0,0,0,0.0009322494152,-0.001196090598,-2.035361879e-09,0,-2.035361879e-09,0.001197770587,0,0,0,0,-1.469236139e-15,-3.655291605e-17,0,-3.655291605e-17,1.462863911e-15,0,0,0,6.392379809e-18,1,0.1520999968,0.2520999908,0,0
0,0,0,0,-1.933002591,-3.498805199e-06,0,-3.498805199e-06,1.936186671,0,0,0,0.0006368282484,-0.001160182641,-4.198564163e-09,0,-4.198564163e-09,0.00116133038,0,0,0,0,-1.423538712e-15,-3.545432425e-17,0,-3.545432425e-17,1.420148568e-15,0,0,0,3.536043677e-18,1,0.1560000181,0.2560000122,0,0
0,0,0,0,-1.872334957,1.976969997e-06,0,1.976969997e-06,1.879612565,0,0,0,0.001456462429,-0.001124275033,2.372366081e-09,0,2.372366081e-09,0.001126897405,0,0,0,0,-1.383839972e-15,-3.434760291e-17,0,-3.434760291e-17,1.371954405e-15,0,0,0,1.167483378e-17,1,0.1599000096,0.2599000037,0,0
0,0,0,0,-1.817332745,1.746566909e-06,0,1.746566909e-06,1.824480057,0,0,0,0.001430274337,-0.001091255341,2.095884577e-09,0,2.095884577e-09,0.001093832892,0,0,0,0,-1.343480228e-15,-3.337305511e-17,0,-3.337305511e-17,1.332533598e-15,0,0,0,1.084563485e-17,1,0.1638000011,0.2637999952,0,0
0,0,0,0,-1.767487645,-2.783622449e-06,0,-2.783622449e-06,1.771006227,0,0,0,0.0007032325957,-0.001060915296,-3.340345556e-09,0,-3.340345556e-09,0.001062182477,0,0,0,0,-1.302279593e-15,-3.242446754e-17,0,-3.242446754e-17,1.298098956e-15,0,0,0,4.163512284e-18,1,0.1676999927,0.2676999867,0,0
0,0,0,0,-1.716839433,-2.197655249e-06,0,-2.197655249e-06,1.720726848,0,0,0,0.0007767940988,-0.00103057141,-2.637186025e-09,0,-2.637186025e-09,0.001031969907,0,0,0,0,-1.265614819e-15,-3.149590767e-17,0,-3.149590767e-17,1.260442624e-15,0,0,0,5.143921074e-18,1,0.171600014,0.271600008,0,0
0,0,0,0,-1.66555953,2.416536745e-06,0,2.416536745e-06,1.672963619,0,0,0,0.00148071372,-0.001000224729,2.899844365e-09,0,2.899844365e-09,0.001002889592,0,0,0,0,-1.232521983e-15,-3.05831271e-17,0,-3.05831271e-17,1.220249957e-15,0,0,0,1.215745148e-17,1,0.1755000055,0.2754999995,0,0
0,0,0,0,-1.620012641,1.373003897e-06,0,1.373003897e-06,1.62666595,0,0,0,0.001330642146,-0.0009728064178,1.647607162e-09,0,1.647607162e-09,0.0009752009064,0,0,0,0,-1.197853559e-15,-2.974987499e-17,0,-2.974987499e-17,1.187356809e-15,0,0,0,1.05504662e-17,1,0.179399997,0.279399991,0,0
0,0,0,0,-1.578012943,-2.417740234e-06,0,-2.417740234e-06,1.581552267,0,0,0,0.0007083743112,-0.0009472332313,-2.901284768e-09,0,-2.901284768e-09,0.0009485078626,0,0,0,0,-1.163381542e-15,-2.893830493e-17,0,-2.893830493e-17,1.158336402e-15,0,0,0,4.880269661e-18,1,0.1833000183,0.2833000124,0,0
0,0,0,0,-1.535397291,-2.331360065e-06,0,-2.331360065e-06,1.538920999,0,0,0,0.0007052627043,-0.0009216617909,-2.797628573e-09,0,-2.797628573e-09,0.0009229309508,0,0,0,0,-1.132038676e-15,-2.815620566e-17,0,-2.815620566e-17,1.126978183e-15,0,0,0,4.901065395e-18,1,0.1872000098,0.2872000039,0,0
0,0,0,0,-1.492179155,1.54563088e-06,0,1.54563088e-06,1.498716474,0,0,0,0.001307491562,-0.0008960918058,1.854759568e-09,0,1.854759568e-09,0.0008984450251,0,0,0,0,-1.103755081e-15,-2.740291212e-17,0,-2.740291212e-17,1.093333929e-15,0,0,0,1.048586505e-17,1,0.1911000013,0.2910999954,0,0
0,0,0,0,-1.452278376,2.015774498e-06,0,2.015774498e-06,1.459285378,0,0,0,0.001402016846,-0.0008722077473,2.418928169e-09,0,2.418928169e-09,0.0008747316315,0,0,0,0,-1.075034206e-15,-2.667714716e-17,0,-2.667714716e-17,1.063575438e-15,0,0,0,1.180977093e-17,1,0.1949999928,0.2949999869,0,0
0,0,0,0,-1.41697669,-1.14814361e-06,0,-1.14814361e-06,1.421334863,0,0,0,0.0008712604176,-0.0008507100283,-1.377771786e-09,0,-1.377771786e-09,0.0008522784919,0,0,0,0,-1.045942435e-15,-2.600858505e-17,0,-2.600858505e-17,1.039670368e-15,0,0,0,6.514804194e-18,1,0.1989000142,0.2989000082,0,0
0,0,0,0,-1.381521821,-3.366298643e-06,0,-3.366298643e-06,1.383999944,0,0,0,0.0004944925313,-0.0008292124839,-4.039556689e-09,0,-4.039556689e-09,0.0008301027119,0,0,0,0,-1.017680758e-15,-2.534356823e-17,0,-2.534356823e-17,1.015057602e-15,0,0,0,2.757294489e-18,1,0.2028000057,0.3027999997,0,0
0,0,0,0,-1.345179439,-1.156969063e-07,0,-1.156969063e-07,1.350222111,0,0,0,0.001008143299,-0.0008077148814,-1.388372611e-10,0,-1.388372611e-10,0.0008095295634,0,0,0,0,-9.942183685e-16,-2.469901918e-17,0,-2.469901918e-17,9.863509147e-16,0,0,0,7.889931578e-18,1,0.2066999972,0.3066999912,0,0
0,0,0,0,-1.308836818,3.134929557e-06,0,3.134929557e-06,1.316444039,0,0,0,0.001521798084,-0.0007862171624,3.761912115e-09,0,3.761912115e-09,0.0007889562403,0,0,0,0,-9.707558735e-16,-2.40544635e-17,0,-2.40544635e-17,9.576440152e-16,0,0,0,1.302260796e-17,1,0.2106000185,0.3106000125,0,0
0,0,0,0,-1.278608799,6.112163078e-07,0,6.112163078e-07,1.28426373,0,0,0,0.001130355755,-0.0007678445545,7.334648999e-10,0,7.334648999e-10,0.0007698790287,0,0,0,0,-9.464548159e-16,-2.348492318e-17,0,-2.348492318e-17,9.373005073e-16,0,0,0,9.199635593e-18,1,0.21450001,0.3145000041,0,0
0,0,0,0,-1.249014854,-2.022965191e-06,0,-2.022965191e-06,1.252416015,0,0,0,0.0006791775813,-0.0007498187479,-2.427553714e-09,0,-2.427553714e-09,0.000751041167,0,0,0,0,-9.214080516e-16,-2.291590894e-17,0,-2.291590894e-17,9.168648845e-16,0,0,0,4.738179057e-18,1,0.2184000015,0.3183999956,0,0
0,0,0,0,-1.219012976,-2.181245463e-06,0,-2.181245463e-06,1.222211123,0,0,0,0.0006386407185,-0.0007317929412,-2.617490891e-09,0,-2.617490891e-09,0.0007329423097,0,0,0,0,-8.991112857e-16,-2.236223725e-17,0,-2.236223725e-17,8.949528833e-16,0,0,0,4.368023178e-18,1,0.222299993,0.3222999871,0,0
0,0,0,0,-1.188537121,5.371572342e-07,0,5.371572342e-07,1.193914771,0,0,0,0.001075216802,-0.00071376696,6.445915468e-10,0,6.445915468e-10,0.0007157020736,0,0,0,0,-8.80009634e-16,-2.182638469e-17,0,-2.182638469e-17,8.713252698e-16,0,0,0,8.751438532e-18,1,0.2262000144,0.3262000084,0,0
0,0,0,0,-1.158364177,2.563766657e-06,0,2.563766657e-06,1.165556431,0,0,0,0.00143844902,-0.0006958813756,3.076518151e-09,0,3.076518151e-09,0.0006984699867,0,0,0,0,-8.609464693e-16,-2.129623802e-17,0,-2.129623802e-17,8.475734072e-16,0,0,0,1.284820106e-17,1,0.2301000059,0.3300999999,0,0
0,0,0,0,-1.133613586,3.753876285e-07,0,3.753876285e-07,1.138893485,0,0,0,0.00105609477,-0.0006808010512,4.504632223e-10,0,4.504632223e-10,0.0006827017642,0,0,0,0,-8.397671516e-16,-2.082257455e-17,0,-2.082257455e-17,8.305446568e-16,0,0,0,8.999536467e-18,1,0.2339999974,0.3339999914,0,0
0,0,0,0,-1.108862877,-1.813008112e-06,0,-1.813008112e-06,1.112230301,0,0,0,0.0006737376098,-0.0006657206686,-2.175611691e-09,0,-2.175611691e-09,0.0006669334252,0,0,0,0,-8.185876221e-16,-2.034890777e-17,0,-2.034890777e-17,8.135158006e-16,0,0,0,5.150842094e-18,1,0.2379000187,0.3379000127,0,0
0,0,0,0,-1.08379066,-2.102122835e-06,0,-2.102122835e-06,1.086849451,0,0,0,0.0006119739846,-0.0006506405771,-2.522549503e-09,0,-2.522549503e-09,0.0006517422735,0,0,0,0,-7.996475948e-16,-1.988677519e-17,0,-1.988677519e-17,7.952998277e-16,0,0,0,4.510337534e-18,1,0.2418000102,0.3418000042,0,0
0,0,0,0,-1.058285117,1.662029092e-07,0,1.662029092e-07,1.063195109,0,0,0,0.0009818993276,-0.0006355607184,1.994414495e-10,0,1.994414495e-10,0.0006373280776,0,0,0,0,-7.837230049e-16,-1.94401688e-17,0,-1.94401688e-17,7.754852389e-16,0,0,0,8.189758081e-18,1,0.2457000017,0.3456999958,0,0
0,0,0,0,-1.032779574,2.434528596e-06,0,2.434528596e-06,1.039540648,0,0,0,0.001351824729,-0.0006204808014,2.921432429e-09,0,2.921432429e-09,0.0006229138817,0,0,0,0,-7.677984149e-16,-1.899356406e-17,0,-1.899356406e-17,7.556706501e-16,0,0,0,1.186917821e-17,1,0.2495999932,0.3495999873,0,0
0,0,0,0,-1.011335969,8.73032036e-07,0,8.73032036e-07,1.016905665,0,0,0,0.001113710809,-0.0006074714474,1.047632203e-09,0,1.047632203e-09,0.0006094757118,0,0,0,0,-7.504798204e-16,-1.859241621e-17,0,-1.859241621e-17,7.406847844e-16,0,0,0,9.523642239e-18,1,0.2535000145,0.3535000086,0,0
0,0,0,0,-0.9906805158,-9.41210601e-07,0,-9.41210601e-07,0.9946341515,0,0,0,0.0007906362298,-0.0005948833423,-1.129456861e-09,0,-1.129456861e-09,0.0005963065196,0,0,0,0,-7.32884405e-16,-1.819154297e-17,0,-1.819154297e-17,7.263600808e-16,0,0,0,6.381317509e-18,1,0.2574000061,0.3574000001,0,0
0,0,0,0,-0.9700173736,-2.710828539e-06,0,-2.710828539e-06,0.9723932147,0,0,0,0.0004752211971,-0.0005822952953,-3.252996095e-09,0,-3.252996095e-09,0.0005831510643,0,0,0,0,-7.153396527e-16,-1.779103205e-17,0,-1.779103205e-17,7.120098074e-16,0,0,0,3.313284558e-18,1,0.2612999976,0.3612999916,0,0
